ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	NOTE
26804	Siriono	WHEN	manöse	manöse	m a n ö s e	m a n ö s e	5856	4458	HOW ?		
26805	Chiriguano	WHEN	kerẽi ɲawe pa	kerẽi ɲawe pa	k e r ẽi + ɲ a w e + p a	k e r ẽi + ɲ a w e + p a	5861	4453 4472 4454	WHEN ? ?		hispanismo
26806	Yuki	WHEN	ma kio / ma kita	ma kio	m a + k io	m a + k io	5533	4465 4466	WHERE HAB.ACTION		For past actions
26807	Yuki	WHEN	ma kio / ma kita	ma kita	m a + k i + t a	m a + k i + t a	5533	4465 4466 4467	WHERE HAB.ACTION FUTURE		For future actions
27256	Guarani	WHEN	arakaʔe	arakaʔe	a r a k a ʔ e	a r a k a ʔ e					
27669	Omagua	WHEN	maniapkatu	maniapkatu	m a n ia + p + k a t u	m a n ia + p + k a t u			HOW QUESTION.MARKER REPETITION		
25475	Ache	WHICH	mawegirã	mawegirã	m a w e + g i r ã	m a w e + g i r ã	5857	16725 4459	THING ?		
26546	Mekens	WHICH	ae / ãŋka	ãŋka	ã ŋ k a	ã ŋ k a	5853	1017	HOW		
26547	Mekens	WHICH	ae / ãŋka	ae	ae	ae	5854	4457	WHICH		
26659	Teko	WHICH	manapiat	manapiat	m a n a + p ia t	m a n a + p ia t	5534	4455 4463	HOW ?		
26810	Siriono	WHICH	mä	mä	m ä	m ä	5860	4465	WHICH		
26811	Chiriguano	WHICH	mbae nuŋa pa	mbae nuŋa pa	m b ae + n u ŋ a + p a	m b ae + n u ŋ a + p a	5855	16725 4460 4461	THING ? ?		
27057	Akuntsu	WHICH	ãŋka	ãŋka	ã ŋ k a	ã ŋ k a	5853	1017	HOW		
27254	Guarani	WHICH	mava / mbaʔe	mava	m a v a	m a v a					
27255	Guarani	WHICH	mava / mbaʔe	mbaʔe	m/b a ʔ e	m/b a ʔ e		16725	THING		
27671	Omagua	WHICH	makati / makatimaj	makati	m a k a t i	m a k a t i		4720	WHERE		
27672	Omagua	WHICH	makati / makatimaj	makatimaj	m a k a t i + m a j	m a k a t i + m a j		4720 4721	WHERE RELATIVIZER		
25476	Ache	INSECT	biwi	biwi	b i w i	b i w i	5862	4456	INSECT		
26812	Siriono	INSECT	aeae / ane / iraʃɨsa	aeae	ae ae	ae ae	5863	4473 4473	INSECT INSECT		
26813	Siriono	INSECT	aeae / ane / iraʃɨsa	ane	a n e	a n e	5864	4475	INSECT		
26814	Siriono	INSECT	aeae / ane / iraʃɨsa	iraʃɨsa	i r a ʃ ɨ s a	i r a ʃ ɨ s a	5865	4476	INSECT		
27248	Guarani	INSECT	ɨso / moɲai / vitʃo	ɨso	ɨ s o	ɨ s o					
27249	Guarani	INSECT	ɨso / moɲai / vitʃo	moɲai	m o ɲ ai	m o ɲ ai					
27250	Guarani	INSECT	ɨso / moɲai / vitʃo	vitʃo	v i tʃ o	v i tʃ o					
25478	Ache	KNEEL	kmarã	kmarã	k m a r ã	k m a r ã	5717	9475	KNEE		
26188	Guajajara	KNEEL	penərəŋ	penərəŋ	p e n ə r ə ŋ	p e n ə r ə ŋ	5719	9472	KNEE		
26189	Tembe	KNEEL	penərəŋ	penərəŋ	p e n ə r ə ŋ	p e n ə r ə ŋ	5719	9472	KNEE		
26661	Teko	KNEEL	dʒekatãboɨk	dʒekatãboɨk	dʒ e k a t ã b oɨ k	dʒ e k a t ã b oɨ k	5535	4264	KNEEL		
26828	Siriono	KNEEL	ɲiä ndese	ɲiä ndese	ɲ i ä + n/d e s e	ɲ i ä + n/d e s e	5718	9481 4263	KNEE ?		
26830	Yuki	KNEEL	kusui	kusui	k u s ui	k u s ui	5720	4265	KNEEL		
27144	Chiriguano	KNEEL	atɨka	atɨka	a t ɨ k a	a t ɨ k a	5974	2815	KNEEL		
27327	Guarani	KNEEL	ɲesũ	ɲesũ	ɲ e s ũ	ɲ e s ũ	6015	4630	KNEEL		
27575	Omagua	KNEEL	sɪnupua	sɪnupua	s ɪ n u p ua	s ɪ n u - - p ua - - - -	1303	9473	KNEE		
25479	Ache	LICK	were	were	w e r e	w e r e	5634	15854	SUCK		
26159	Guajajara	LICK	pɨter	pɨter	p ɨ t e r	p ɨ t e r	5170	15850	SUCK		
26160	Tembe	LICK	pɨter	pɨter	p ɨ t e r	p ɨ t e r	5170	15850	SUCK		
26531	Mekens	LICK	petka	petka	p e t k a	p e t k a	5660	4212	LICK		
26662	Teko	LICK	pelok	pelok	p e l o k	p e l o k	5661	4213	LICK		
26832	Siriono	LICK	rere	rere	r e r e	r e r e	5634	15854	SUCK		
26834	Chiriguano	LICK	ére / pɨte	pɨte	p ɨ t e	p ɨ t e -	5170	15850	SUCK		
26835	Chiriguano	LICK	ére / pɨte	ére	é r e	- é r e	5634	15854	SUCK		
27318	Guarani	LICK	herei	herei	h e r ei	h e r ei					
27578	Omagua	LICK	pɪtuka	pɪtuka	p ɪ t u k a	p ɪ t u k a			LICK		
25480	Ache	LUNG	juewo	juewo	j ue w o	j ue w o	5662	513	THROAT		
26190	Guajajara	LUNG	piruer	piruer	p i r u + e r	p i r u + e r	5663	2491 523	BREATHE GO.OUT		
26191	Tembe	LUNG	zeʔe miruer	zeʔe miruer	z e ʔ e + m i r u + e r	z e ʔ e + m i r u + e r	5663	15315 2491 523	SPEAK BREATHE GO.OUT		
26663	Teko	LUNG	katsawöt	katsawöt	k a ts a + w ö t	k a ts a + w ö t	5536	4214 4215	LUNG OFTEN		
26838	Siriono	LUNG	tʃiämbebi	tʃiämbebi	tʃ i ä m/b e b i	tʃ i ä m/b e b i	5866	4477	LUNG		
26840	Chiriguano	LUNG	pɨtũe	pɨtũe	p ɨ t ũ + e	p ɨ t ũ + e	5663	2491 523	BREATHE GO.OUT		
26842	Yuki	LUNG	jabubu	jabubu	j a b u b u	j a b u b u	5866	4477	LUNG		
27316	Guarani	LUNG	ɲeʔã vevui / vevɨi	ɲeʔã vevui	ɲ e ʔ ã + v e v ui	ɲ e ʔ ã + v e v ui	6002	8281 3959	HEART ?		
27317	Guarani	LUNG	ɲeʔã vevui / vevɨi	vevɨi	v e v ɨi	v e v ɨi	6002	3959	?		
27581	Omagua	LUNG	putu	putu	p u t u	p u t u			LUNG		
25482	Ache	NAKED	etʃetʃewe	etʃetʃewe	e tʃ e + tʃ e w e	e tʃ e + tʃ e w e	5867	490 4483	BODY ?		
26335	Guajajara	NAKED	pirete	pirete	p i r e + t e	p i r e + t e	5869	14547 4479	SKIN EMPHATIC		
26837	Gavião	NAKED	dátkáp	dátkáp	d á t k á p	d á t k á p	5870	4480	NAKED		plural form
26843	Chiriguano	NAKED	nandi	nandi	n a n/d i	n a n/d i	5871	4481	NAKED		
26846	Yuki	NAKED	toarekuabiti	toarekuabiti	t oa r e k ua b i t i	t oa r e k ua b i t i	5868	4478	NAKED		
27172	Siriono	NAKED	etʃekʷa / ei̯rao eã	etʃekʷa	e tʃ e kʷ a	e tʃ e kʷ a	5867	490	BODY		
27173	Siriono	NAKED	etʃekʷa / ei̯rao eã	ei̯rao eã	ei̯ r ao + eã	ei̯ r ao + eã					
27310	Guarani	NAKED	opivo / aoʔɨ	opivo	o p i v o	o p i v o					
27311	Guarani	NAKED	opivo / aoʔɨ	aoʔɨ	ao ʔ ɨ	ao ʔ ɨ					
27588	Omagua	NAKED	ʃiruti	ʃiruti	ʃ i r u t i	ʃ i r u t i			NAKED		
25485	Ache	POUR	kawo	kawo	k a w o	k a w o	5872	4484	POUR		
26665	Teko	POUR	kauk / nuwen	kauk	k au k	k au k	5537	4486	POUR		
26666	Teko	POUR	kauk / nuwen	nuwen	n u w e n	n u w e n	5538	4487	POUR		
26849	Siriono	POUR	utʃe	utʃe	u tʃ e	u tʃ e	5873	4429	POUR		
27145	Chiriguano	POUR	pudʒere / ikʷawo	ikʷawo	i kʷ a w o	i kʷ a w o	5872	4484	POUR		
27146	Chiriguano	POUR	pudʒere / ikʷawo	pudʒere	p u dʒ e r e	p u dʒ e r e	5873	4429	POUR		
27299	Guarani	POUR	ɲohẽ	ɲohẽ	ɲ o h ẽ	ɲ o h ẽ					
25486	Ache	PREGNANT	brawo	brawo	b r a w o	b r a w o	5669	200	PREGNANT		
25522	Chiriguano	PREGNANT	purua	purua	p u r ua	p u r ua	5680	1501	BELLYBUTTON		
26337	Guajajara	PREGNANT	puruʔa	puruʔa	p u r u ʔ a	p u r u ʔ a	5680	1501	BELLYBUTTON		
27025	Siriono	PREGNANT	nanɨmbae	nanɨmbae	n a n ɨ m/b ae	n a n ɨ m/b ae	5874	4488	PREGNANT		
27297	Guarani	PREGNANT	ipuruʔa / ɨeɣʷasu	ipuruʔa	i p u r u ʔ a	i p u r u ʔ a					
27298	Guarani	PREGNANT	ipuruʔa / ɨeɣʷasu	ɨeɣʷasu	ɨe ɣʷ a s u	ɨe ɣʷ a s u					
25496	Ache	SCAR	udʒɨ / dʒaɨtʃa	udʒɨ	u dʒ ɨ	u dʒ ɨ	5875	4489	WOUND		
25497	Ache	SCAR	udʒɨ / dʒaɨtʃa	dʒaɨtʃa	dʒ aɨ tʃ a	dʒ aɨ tʃ a	5876	4490	WOUND		
26338	Guajajara	SCAR	purer	purer	p u r e r	p u r e r	5665	19523	WOUND		
26667	Teko	SCAR	biʔuʔu	biʔuʔu	b i ʔ u ʔ u	b i ʔ u ʔ u	5539	4491	WOUND		
26850	Tembe	SCAR	perew	perew	p e r e w	p e r e w	5665	19523	WOUND		
26852	Chiriguano	SCAR	pére	pére	p é r e	p é r e -	5665	19523	WOUND		
27177	Siriono	SCAR	etʃerõ i̯ma / erure	erure	e r u r e	e r u r e					
27178	Siriono	SCAR	etʃerõ i̯ma / erure	etʃerõ i̯ma	e tʃ e r õ + i̯ m a	e tʃ e r õ + i̯ m a					
27291	Guarani	SCAR	mbore / pere	mbore	m/b o r e	m/b o r e	5665	19523	WOUND		
27292	Guarani	SCAR	mbore / pere	pere	p e r e	p e r e	5665	19523	WOUND		
25498	Ache	SHOOT	dʒɨwõ	dʒɨwõ	dʒ ɨ w õ	dʒ ɨ w õ	1518	3886	SHOOT		
25658	Karitiana	SHOOT	asɨɨka / pon	asɨɨka	a s ɨː k a	a s ɨː k a	5319	3896	SHOOT		
25797	Karitiana	SHOOT	asɨɨka / pon	pon	p o n	p o n	5326	3908	SHOOT		
26537	Mekens	SHOOT	mi	mi	m i	m i	5516	9370	KILL		
26844	Gavião	SHOOT	mápê	mápê	m á p ê	m á p ê	5879	4494	SHOOT		
26854	Siriono	SHOOT	nʲiira	nʲiira	nʲ iː r a	nʲ iː r a	5880	4495	SHOOT		
26856	Yuki	SHOOT	poáta	poáta	p o á t a	p o á t a	5877	4492	SHOOT		
26857	Chiriguano	SHOOT	ápi	ápi	á p i	á p i	5878	4493	SHOOT		
27288	Guarani	SHOOT	tɨvɨro / mbokatʃa	tɨvɨro	t ɨ v ɨ r o	t ɨ v ɨ r o					
27289	Guarani	SHOOT	tɨvɨro / mbokatʃa	mbokatʃa	m/b o k a tʃ a	m/b o k a tʃ a					
25499	Ache	THREAD	gaɨdʒɨ	gaɨdʒɨ	g a ɨ dʒ ɨ	g a ɨ dʒ ɨ	5882	4497	THREAD		
25563	Chiriguano	THREAD	inimbo	inimbo	i n i m/b o	i n i m/b o	5883	4498	THREAD		
25705	Guajajara	THREAD	pinəhəm / puwan	pinəhəm	p i n ə h ə m	p i n ə h ə m	5881	4496	THREAD		
25706	Tembe	THREAD	pinəhəm	pinəhəm	p i n ə h ə m	p i n ə h ə m	5881	4496	THREAD		
26668	Teko	THREAD	nĩbo	nĩbo	n ĩ b o	n ĩ b o	5883	4498	THREAD		
27048	Siriono	THREAD	kisatʃuke	kisatʃuke	k i s a tʃ u k e	k i s a tʃ u k e	5884	7849	HAMMOCK		
27058	Guajajara	THREAD	pinəhəm / puwan	puwan	p u w a n	p u w a n	5891	4518	THREAD		
27059	Tembe	THREAD	pinəhəm / puwan	puwan	p u w a n	p u w a n	5891	4518	THREAD		
27264	Guarani	THREAD	inimbo	inimbo	i n i m/b o	i n i m/b o	5883	4498	THREAD		
27655	Omagua	THREAD	inimu	inimu	i n i m u	i n i m u			THREAD		
25500	Ache	TOE	pɨtʃãakã	pɨtʃãakã	p ɨ tʃ ã + a k ã	p ɨ tʃ ã + a k ã	5436	6716 2088	FOOT BONE		
26224	Xeta	TOE	pãtʃa 	pãtʃa 	p ã tʃ a	p ã tʃ a	5436	4017	TOE		
26225	Tupari	TOE	sitoamsieraːt	sitoamsieraːt	s i t o + a m s i + e r aː t	s i t o + a m s i + e r aː t	5437	6716 11454 1653	FOOT NOSE BIG		
26339	Tembe	TOE	pɨhə	pɨhə	p ɨ h ə	p ɨ h ə	5436	6716	FOOT		
26669	Teko	TOE	pɨtsãtsãñ	pɨtsãtsãñ	p ɨ t s ã t s ã ñ	p ɨ t s ã t s ã ñ	5436	6716	FOOT		
26858	Siriono	TOE	isä	isä	i s ä	- i s ä	5700	4254	TOE		
26859	Chiriguano	TOE	pɨsa	pɨsa	p ɨ s a	p ɨ s a	5436	6716	FOOT		
27263	Guarani	TOE	pɨsã	pɨsã	p ɨ s ã	p ɨ s ã	5436	6716	FOOT		
27656	Omagua	TOE	pɨta sakama	pɨta sakama	p ɨ t a + s a k a m a	p ɨ t a + s a k a m a			FOOT BRANCH		
25501	Ache	TOUCH	poko	poko	p o k o	p o k o -	5542	4500	TOUCH		
26343	Guajajara	TOUCH	pokok	pokok	p o k o k	p o k o k	5542	4500	TOUCH		
26670	Teko	TOUCH	kɨlɨk / pokok	kɨlɨk	k ɨ l ɨ k	k ɨ l ɨ k	5541	4501	TOUCH		
26671	Teko	TOUCH	kɨlɨk / pokok	pokok	p o k o k	p o k o k	5542	4500	TOUCH		
26860	Chiriguano	TOUCH	awɨki	awɨki	a w ɨ k i	a w ɨ k i	5635	4502	TOUCH		
26861	Yuki	TOUCH	jibíki	jibíki	j i b í k i	j i b í k i	5635	4502	TOUCH		
26862	Siriono	TOUCH	abiki	abiki	a b i k i	a b i k i	5635	4502	TOUCH		
27262	Guarani	TOUCH	poko	poko	p o k o	p o k o	5542	4500	TOUCH		
27394	Ava_Canoeiro	TOUCH	bopu	bopu	b o p u	b o p u	6016	4631	TOUCH		
27658	Omagua	TOUCH	kamata	kamata	k a m a t a	k a m a t a			TOUCH		
25502	Ache	TRAP_PITFALL	mude / preãdɨ	mude	m u d e	m u d e	5584	4144	TRAP		
25503	Ache	TRAP_PITFALL	mude / preãdɨ	preãdɨ	p r e ã d ɨ	p r e ã d ɨ	5585	4145	TRAP		A trap for tapirs
26349	Guajajara	TRAP_PITFALL	arapuk / pɨhɨkaw	arapuk	a r a p u k	a r a p u k	5886	4506	TRAP		
26350	Guajajara	TRAP_PITFALL	arapuk / pɨhɨkaw	pɨhɨkaw	p ɨ h ɨ k + a w	p ɨ h ɨ k + a w	5583	3311 60	TAKE NOMINALIZER		
26848	Gavião	TRAP_PITFALL	mengap	mengap	m e n + g a + p	m e n + g a + p	5540	4503 4504 60	CAPTURED CAUSE.BECOME NOMINALIZER		
26863	Siriono	TRAP_PITFALL	kiʃɨmba	kiʃɨmba	k i ʃ ɨ m/b a	k i ʃ ɨ m/b a	5885	4505	TRAP		
27086	Teko	TRAP_PITFALL	baʔelaʔɨlaʔepɨhɨga	baʔelaʔɨlaʔepɨhɨga	b a ʔ e l a ʔ ɨ l a ʔ e p ɨ h ɨ g a	b a ʔ e l a ʔ ɨ l a ʔ e p ɨ h ɨ g a					Bird trap
27147	Chiriguano	TRAP_PITFALL	ɲoi	ɲoi	ɲ oi	ɲ oi	5989	4563	TRAP		
27260	Guarani	TRAP_PITFALL	ɲuhã	ɲuhã	ɲ u h ã	ɲ u h ã					
25505	Ache	WRITE	mama / para	mama	m a m a	m a m a	5676	200	WRITE		
25506	Ache	WRITE	mama / para	para	p a r a	p a r a	5672	2963	DRAW		
26355	Guajajara	WRITE	pinim / kair / muapɨk	kair	k ai r	k ai r	5675	2965	WRITE		
26356	Guajajara	WRITE	pinim / kair / muapɨk	muapɨk	m u + a p ɨ k	m u + a p ɨ k	5673	522 626	CAUSATIVE SIT		
26357	Tembe	WRITE	pinim	pinim	p i n i m	p i n i m	5671	4829	STAIN		
26358	Guajajara	WRITE	pinim / kair / muapɨk	pinim	p i n i m	p i n i m	5671	4829	STAIN		
26672	Teko	WRITE	katsiwat	katsiwat	k a ts i w a t	k a ts i w a t	5543	4828	DRAW		
26864	Siriono	WRITE	mbesa	mbesa	m/b e s a	m/b e s a	4536	2967	DRAW		
26865	Chiriguano	WRITE	kwatia	kwatia	kʷ a t ia	kʷ a t ia	5674	4828	DRAW		
26866	Yuki	WRITE	beiẽ	beiẽ	b e iẽ	b e iẽ	5677	3783	WRITE		
27251	Guarani	WRITE	hai	hai	h ai	h ai	6017	4632	DRAW		
27395	Ava_Canoeiro	WRITE	kwatʃiaʁ 	kwatʃiaʁ 	kʷ a tʃ i a ʁ	kʷ a tʃ i a ʁ	5543	4828	SCRATCH		
27681	Omagua	WRITE	kwatiara	kwatiara	k w a t ia r a	k w a t ia r a			WRITE		
25507	Chiriguano	SHORE	tẽmbeɨ / rẽmbeɨ	tẽmbeɨ	t ẽ m/b eɨ	t ẽ m/b eɨ	5679	4231	?		
25508	Chiriguano	SHORE	tẽmbeɨ / rẽmbeɨ	rẽmbeɨ	r ẽ m/b eɨ	r ẽ m/b eɨ	5679	4231	?		
26538	Mekens	SHORE	kɨmakãj	kɨmakãj	k ɨ m a k ã j	k ɨ m a k ã j	5517	4113	SHORE		
26732	Ache	SHORE	ɨẽbe	ɨẽbe	ɨ + ẽ b e	ɨ + ẽ b e	5524	18593 4231	LIQUID ?		water + edge
27179	Siriono	SHORE	erimia / eibi	erimia	e r i m ia	e r i m ia	5679	4231	?		
27180	Siriono	SHORE	erimia / eibi	eibi	ei b i	ei b i	5679	4231	?		
27284	Guarani	SHORE	embeʔɨ	embeʔɨ	e m/b e ʔ ɨ	e m/b e ʔ ɨ	5679	4231	?		
27285	Guarani	SHORE	haʔã / dʒapi / mbokapu	dʒapi	dʒ a p i	dʒ a p i					
27286	Guarani	SHORE	haʔã / dʒapi / mbokapu	haʔã	h a ʔ ã	h a ʔ ã					
27287	Guarani	SHORE	haʔã / dʒapi / mbokapu	mbokapu	m/b o k a p u	m/b o k a p u					
27613	Omagua	SHORE	sɨma	sɨma	s ɨ m a	s ɨ m a			SHORE		
25509	Chiriguano	CAVE	itakʷa / ɨwɨkʷa	itakʷa	i t a + kʷ a	i t a + kʷ a	5705	15736 8670	STONE HOLE		
25510	Chiriguano	CAVE	itakʷa / ɨwɨkʷa	ɨwɨkʷa	ɨ w ɨ + kʷ a	- - ɨ w ɨ - - + kʷ a	5704	5132 8670	EARTH HOLE		
26764	Ache	CAVE	itaikua	itaikua	i t a + i k ua	i t a + i k ua	5705	15736 8670	STONE HOLE		
26990	Siriono	CAVE	ka	ka	k a	k a	5887	8670	HOLE		
27202	Guarani	CAVE	itakua	itakua	i t a + k ua	i t a + k ua	5705	15736 8670	STONE HOLE		
27337	Wayampi	CAVE	takuluikwa	takuluikwa	t a k u l u + i kʷ a	t a k u l u + i kʷ a	6083	4755 8670	? HOLE		Lit. 'rock-hole'.
25512	Chiriguano	SPIDER_WEB	hapãa / jandutirupaa	jandutirupaa	j a n/d u t i + r u p aː	j a n/d u t i + r u p aː	5890	15370 4513	SPIDER ?		spider's bed
25513	Chiriguano	SPIDER_WEB	hapãa / jandutirupaa	hapãa	h a p ãa	h a p ãa	5888	4507	SPIDER.WEB		spider's bed
26369	Guajajara	SPIDER_WEB	zanu ikɨhaw	zanu ikɨhaw	z a n u + i k ɨ + h a w	z a n u + i k ɨ + h a w	5889	15370 4514 60	SPIDER NET NOMINALIZER		
26673	Teko	SPIDER_WEB	dʒãdɨpɨa	dʒãdɨpɨa	dʒ ã d ɨ p ɨa	dʒ ã d ɨ p ɨa	5544	4508	SPIDER.WEB		
27182	Siriono	SPIDER_WEB	ɲunusi̯ kisa	ɲunusi̯ kisa	ɲ u n u s i̯ + k i s a	ɲ u n u s i̯ + k i s a	5901	15370 7849	SPIDER HAMMOCK		
27277	Guarani	SPIDER_WEB	ɲandu renimbo / ɲandu-ti	ɲandu renimbo	ɲ a n/d u + r e n i m/b o	ɲ a n/d u + r e n i m/b o					
27278	Guarani	SPIDER_WEB	ɲandu renimbo / ɲanduti	ɲanduti	ɲ a n/d u + t i	ɲ a n/d u + t i					
27621	Omagua	SPIDER_WEB	janu pɨsa	janu pɨsa	j a n u + p ɨ s a	j a n u + p ɨ s a		15370 4717	SPIDER NET		
25514	Chiriguano	BEEHIVE	eiturenda	eiturenda	ei t u + r e n/d a	ei t u + r e n/d a	5265	8727 3853	BEE ?		
25925	Guarani	BEEHIVE	eiruraitɨ	eiruraitɨ	ei r u + r ai + t ɨ	ei r u + r ai + t ɨ	5367	8727 18672 890	BEE HONEY WAX		
25926	Siriono	BEEHIVE	iraoritu	iraoritu	i r ao + r i + t u	i r ao + r i + t u	5367	8727 18672 890	BEE HONEY WAX		
25927	Wayampi	BEEHIVE	ɛilɛna	ɛilɛna	ɛi l ɛ n a	ɛi l ɛ n a	5368	3954	BEEHIVE		
26522	Mekens	BEEHIVE	asakʷãiɾa	asakʷãiɾa	a s a kʷ ãi ɾ a	a s a kʷ ãi ɾ a	5892	4475	BEEHIVE		
26768	Ache	BEEHIVE	mɨgaaitɨ	mɨgaaitɨ	m ɨ g a + ai + t ɨ	m ɨ g a + - ai + t ɨ	5893	4473 18672 890	? HONEY WAX		
27521	Omagua	BEEHIVE	mapa	mapa	m a p a	m a p a	6071	4699	BEEHIVE		
25515	Chiriguano	BEAK	tĩ	tĩ	t ĩ	t ĩ	5264	3851	BEAK		
26373	Guajajara	BEAK	xi	xi	x i	x i	5264	3851	BEAK		
26769	Ache	BEAK	itʃĩ	itʃĩ	i tʃ ĩ	i tʃ ĩ	5264	3851	BEAK		
26986	Siriono	BEAK	ʃɨ̈	ʃɨ̈	ʃ ɨ̈	ʃ ɨ̈	5264	3851	BEAK		
27195	Guarani	BEAK	tĩ /ɣʷɨratĩ	tĩ	t ĩ	t ĩ	5264	3851	BEAK		
27196	Guarani	BEAK	tĩ /ɣʷɨratĩ	ɣʷɨratĩ	ɣʷ ɨ r a t ĩ	ɣʷ ɨ r a t ĩ	5264	3851	BEAK		
27332	Wayampi	BEAK	sĩ	sĩ	s ĩ	s ĩ	5264	3851	BEAK		Also means 'nose' 04.230.
27396	Ava_Canoeiro	BEAK	tʃĩ	tʃĩ	tʃ ĩ	tʃ ĩ	5264	3851	BEAK		
27518	Omagua	BEAK	saj	saj	s ai	s ai	6068	4696	BEAK		
25516	Chiriguano	ANKLE	pɨɲũa	pɨɲũa	p ɨ + ɲ ũa	p ɨ + - - ɲ ũa	5248	6716 3836	FOOT ANKLE		
25544	Akuntsu	ANKLE	pitajboro	pitajboro	p i + t ai + b o r o	p i + t ai + b o r o	5249	6716 7696 849	FOOT GROW BACK		
25545	Tupari	ANKLE	siawka	siawka	s i + au k a	s i + au k a	5250	6716 3838	FOOT ANKLE		
26375	Guajajara	ANKLE	pɨakaza	pɨakaza	p ɨ + a k a z a	p ɨ + a k a z a	5636	6716 4194	FOOT ANKLE		
26376	Tembe	ANKLE	pɨakaza rakehar	pɨakaza rakehar	p ɨa k a z a + r a k e h a r	p ɨa k a z a + r a k e h a r	5636	4194 4195	ANKLE ?		
26674	Teko	ANKLE	penanãŋ	penanãŋ	p e n a n ã ŋ	p e n a n ã ŋ	5638	4196	ANKLE		
26770	Ache	ANKLE	pɨtʃãkmana	pɨtʃãkmana	p ɨ tʃ ã + k m a n a	p ɨ tʃ ã + k m a n a	5637	6716 9475	FOOT KNEE		
26984	Siriono	ANKLE	itʃuä	itʃuä	i tʃ u ä	- i tʃ u ä	5895	3836	ANKLE		
26985	Yuki	ANKLE	(ji)jóã	jijóã	j i j ó ã	j i j ó ã	5894	3836	ANKLE		
27194	Guarani	ANKLE	pɨɲuã	pɨɲuã	p ɨ + ɲ uã	p ɨ + ɲ uã	5248	6716 3836	FOOT ANKLE		
27331	Wayampi	ANKLE	pɛlɛnã	pɛlɛnã	p ɛ l ɛ n ã	p ɛ l ɛ n ã	6067	4746	ANKLE		
27516	Omagua	ANKLE	tutuna	tutuna	t u t u n a	t u t u n a	6066	4694	ANKLE		
25517	Chiriguano	NIPPLE	kambuĩti	kambuĩti	k a m/b u + ĩ + t i	k a m/b u + ĩ + t i	5384	2429 18593 3972	BREAST LIQUID ?		
25973	Xeta	NIPPLE	kata	kata	k a t a	k a t a	5385	3973	BREAST		
25974	Akuntsu	NIPPLE	kemanam	kemanam	k e m + a + n a m	k e m + a + n a m	5386	2429 13525 1373	BREAST ROUND ?		
26738	Ache	NIPPLE	kãakã	kãakã	k ã + a k ã	k ã + a k ã	5896	2429 4519	BREAST ?		
27175	Siriono	NIPPLE	ekʲã	ekʲã	e kʲ ã	e kʲ ã	5993	2429	BREAST		
27304	Guarani	NIPPLE	kama / kamambɨi	kama	k a m a	k a m a	5386	2429	BREAST		
27305	Guarani	NIPPLE	kama / kamambɨi	kamambɨi	k a m a m b ɨi	k a m a m b ɨi	5386	2429	BREAST		
25518	Chiriguano	KIDNEY	umbɨ	umbɨ	u m/b ɨ	u m/b ɨ	5414	3989	KIDNEY		
26196	Tupinamba	KIDNEY	pɨrɨkɨtɨ̃ʔi	pɨrɨkɨtɨ̃ʔi	p ɨ ɾ ɨ k ɨ t ɨ̃ ʔ i	p ɨ ɾ ɨ k ɨ t ɨ̃ ʔ i	5416	3998	KIDNEY		
26197	Xeta	KIDNEY	pakatʃĩ	pakatʃĩ	p a k a tʃ ĩ	p a k a tʃ ĩ	5415	3997	KIDNEY		
26198	Akuntsu	KIDNEY	tagopap	tagopap	t a g o p a p	t a g o p a p	5419	4002	KIDNEY		
26199	Ache	KIDNEY	tʃĩʔĩ	tʃĩʔĩ	tʃ ĩ ʔ ĩ	tʃ ĩ ʔ ĩ	5417	3999	KIDNEY		
26200	Guarani	KIDNEY	pitikiriʔi	pitikiriʔi	p i t i k i r i ʔ i	p i t i k i r i ʔ i	5416	3998	KIDNEY		
26201	Mundurukú	KIDNEY	tʃekɨ̃rɨ̃rɨkta	tʃekɨ̃rɨ̃rɨkta	tʃ e k ɨ̃ r ɨ̃ r ɨ k + t a	tʃ e k ɨ̃ r ɨ̃ r ɨ k + t a	5416	3998 4000	KIDNEY CLASSIFIER.SEED		
26202	Siriono	KIDNEY	rikiʃiĩ / tʃeĩ	rikiʃiĩ	r i k i ʃ iĩ	r i k i ʃ iĩ	5418	4001	KIDNEY		
26203	Siriono	KIDNEY	rikiʃiĩ / tʃeĩ	tʃeĩ	tʃ eĩ	tʃ eĩ	5417	3999	KIDNEY		
26204	Wayampi	KIDNEY	pɨlɨsiʔĩ	pɨlɨsiʔĩ	p ɨ l ɨ s i ʔ ĩ	p ɨ l ɨ s i ʔ ĩ	5416	3998	KIDNEY		
26205	Mekens	KIDNEY	tagopap	tagopap	t a g o p a p	t a g o p a p	5419	4002	KIDNEY		
26377	Guajajara	KIDNEY	ɨwɨzape	ɨwɨzape	ɨ w ɨ + z a p e	ɨ w ɨ + z a p e	5897	4520 4521	KIDNEY ?		
26378	Tembe	KIDNEY	kuʔa zarer	kuʔa zarer	k u ʔ a + z a r e r	k u ʔ a + z a r e r	5898	4050 4522	WAIST ?		
27014	Yuki	KIDNEY	rikitʃi	rikitʃi	r i k i tʃ i	r i k i tʃ i	5418	4001	KIDNEY		
25519	Chiriguano	WAIST	kua	kua	k ua	k ua	5678	4050	WAIST		
