ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	NOTE
25833	Guajajara	STEAL	munar	munar	m u n a r	m u n a r	5138	3708	STEAL		
25834	Tembe	STEAL	munar	munar	m u n a r	m u n a r	5138	3708	STEAL		
27041	Siriono	STEAL	ʃɨrö	ʃɨrö	ʃ ɨ r ö	ʃ ɨ r ö	5787	4366	STEAL		
27042	Yuki	STEAL	jimi	jimi	j i m i	j i m i	5786	4368	STEAL		
27635	Omagua	STEAL	muna	muna	m u n a	m u n a	5138	3708	STEAL		
25094	Tupinambá	TAME	moβɨʔar	moβɨʔar	m o β ɨ ʔ a r	m o β ɨ ʔ a r	5140	3710	TAME		
26105	Guajajara	TAME	mɨmaw	mɨmaw	m ɨ m a w	m ɨ m a w	1684	4247	TAME		
26625	Siriono	TAME	mimba	mimba	m i m/b a	m i m/b a -	1684	4247	TAME		
26626	Yuki	TAME	nema / põpõi	nema	n e m a	n e m a	5696	4249	TAME		
26627	Yuki	TAME	nema / põpõi	põpõi	p õ p õi	p õ p õi	5695	4248	TAME		
26628	Chiriguano	TAME	mɨmba	mɨmba	m ɨ m/b a	m ɨ m/b a -	1684	4247	TAME		
25096	Tupinambá	BRAID_VERB	pẽ	pẽ	p ẽ	- - p ẽ	5163	3711	BRAID		
26106	Guajajara	BRAID_VERB	puwàn / pupepupe	puwàn	p u w à n	p u w à n	5790	4518	THREAD		
26107	Guajajara	BRAID_VERB	puwàn / pupepupe	pupepupe	p u p e + p u p e	p u p e + p u p e	5647	9178 9178	INSIDE INSIDE		
26549	Teko	BRAID_VERB	nopẽ	nopẽ	n o p ẽ	n o p ẽ	5163	3711	BRAID		
26629	Chiriguano	BRAID_VERB	ɲõpe	ɲõpe	ɲ õ p e	ɲ õ p e	5163	3711	BRAID		
26630	Siriono	BRAID_VERB	ɲiao	ɲiao	ɲ i ao	ɲ i ao	5789	18808	WEAVE		
27527	Omagua	BRAID_VERB	yupɪ	yupɪ	ju p ɪ	ju p ɪ	5163	3711	BRAID		
25337	Ache	FIGHT	tõmubu	tõmubu	t õ + m u b u	t õ + m u b u	5792	4377 4378	? FIGHT		
25338	Chiriguano	FIGHT	ɲorãro	ɲorãro	ɲ o r ã r o	ɲ o r ã r o	5785	4373	FIGHT		
25339	Guaraní	FIGHT	ɲorairõ	ɲorairõ	ɲ o r ai r õ	ɲ o r ai r õ	5785	4373	FIGHT		
26110	Guajajara	FIGHT	purukaɨw / zerekwahɨahɨ	purukaɨw	p u r u k + a ɨ w	p u r u k + a ɨ w	5793	4374 4375	FIGHT ?		
26111	Guajajara	FIGHT	purukaɨw / zerekwahɨahɨ	zerekwahɨahɨ	z e r e kʷ a h ɨ + a h ɨ	z e r e kʷ a h ɨ + a h ɨ	5795	4379 4375	FGHT ?		
26112	Tembe	FIGHT	terekohahɨ	terekohahɨ	t e r e k o h + a h ɨ	t e r e k o h + a h ɨ	5794	4376 11979	FIGHT PAIN		
26550	Teko	FIGHT	dzeitɨk / dzeloat	dzeitɨk	dʒ ei t ɨ k	dʒ ei t ɨ k	5791	4372	FIGHT		
26551	Teko	FIGHT	dzeitɨk / dzeloat	dzeloat	dʒ e l oa t	dʒ e l oa t	5521	4371	FIGHT		
27104	Yuki	FIGHT	kiakia	kiakia	k ia + k ia	k ia + k ia	6118	4789 4789	FIGHT FIGHT		
27161	Siriono	FIGHT	ukʷa ɲi̯ese / ɲi̯maaɲa aɲa	ɲi̯maaɲa aɲa	ɲ i̯ m aː ɲ a + a ɲ a	ɲ i̯ m aː ɲ a + a ɲ a	6116	4786 4786	HIT HIT		
27162	Siriono	FIGHT	ukʷa ɲi̯ese / ɲi̯maaɲa aɲa	ukʷa ɲi̯ese	u kʷ a + ɲ i̯e s e	u kʷ a + ɲ i̯e s e	6117	4787 4788	FIGHT ?		
27551	Omagua	FIGHT	apjukaka	apjukaka	a p j u k a + k a	a p j u k a + k a	6115	4708 4708	HIT HIT		
25333	Ache	CHEST	tʃaʔa	tʃaʔa	tʃ a ʔ a	- - tʃ a ʔ a	5256	3842	CHEST		
25334	Chiriguano	CHEST	pɨtia	pɨtia	p ɨ t i a	p ɨ t i - a	5256	3842	CHEST		
25335	Guaraní	CHEST	pɨtiʔa	pɨtiʔa	p ɨ t i ʔ a	p ɨ t i ʔ a	5256	3842	CHEST		
25336	Wayampi	CHEST	pɔsiʔa	pɔsiʔa	p ɔ s i ʔ a	p ɔ s i ʔ a	5256	3842	CHEST		
26114	Guajajara	CHEST	pitiʔa	pitiʔa	p i t i ʔ a	p i t i ʔ a	5256	3842	CHEST		
26115	Tembe	CHEST	pɨtiʔa	pɨtiʔa	p ɨ t i ʔ a	p ɨ t i ʔ a	5256	3842	CHEST		
26552	Teko	CHEST	kam	kam	k a m	k a m	5449	4149	CHEST		
26991	Siriono	CHEST	ɨtʃɨa	ɨtʃɨa	ɨ tʃ ɨa	- ɨ tʃ ɨ - a	5256	3842	CHEST		
26992	Yuki	CHEST	tʃa	tʃa	tʃ a	- - tʃ - - a	5256	3842	CHEST		
27390	Avá Canoeiro	CHEST	potʃi	potʃi	p o tʃ i	p o tʃ i	5256	3842	CHEST		
27536	Omagua	CHEST	putia	putia	p u t ia	p u t ia	5256	3842	CHEST		
25328	Ache	EYELASH	tʃãʔãa	tʃãʔãa	tʃ ã ʔ ã a	tʃ ã ʔ ã a	5647	4201	EYELASH		
25329	Chiriguano	EYELASH	opea	opea	o p ea	o p ea	5645	11714	OPEN		
25330	Guaraní	EYELASH	opea	opea	o p ea	o p ea	5645	11714	OPEN		
25331	Siriono	EYELASH	eresara	eresara	e r e s a r a	e r e s a r a	5646	13945	EYE		
25332	Wayampi	EYELASH	ɛapɔpila	ɛapɔpila	ɛ a + p ɔ p i l a	ɛ a + p ɔ p i l a	5449	5453 11717	EYE OPEN		
26554	Teko	EYELASH	eapopila	eapopila	e a + p o p i l a	e a + p o p i l a	5449	5453 11717	EYE OPEN		
27545	Omagua	EYELASH	susasajsawa	susasajsawa	s u s a + s a j + s a w a	- - s u s a + s a j + s a w a	771	5453 4707 9858	FACE ? LEAF		
25326	Ache	NARROW	mini	mini	m i n i	m i n i	5703	14836	SMALL		
25327	Chiriguano	NARROW	pɨraɨ	pɨraɨ	p ɨ r a ɨ	p ɨ r a ɨ	5796	4380	NARROW		
26116	Guajajara	NARROW	pitʃikaʔi	pitʃikaʔi	p i tʃ i k a ʔ i	p i tʃ i k a ʔ i	5797	4381	NARROW		
26117	Tembe	NARROW	pitʃikaʔi	pitʃikaʔi	p i tʃ i k a ʔ i	p i tʃ i k a ʔ i	5797	4381	NARROW		
26553	Teko	NARROW	kunĩŋ	kunĩŋ	k u n ĩ ŋ	k u n ĩ ŋ	5450	4383	NARROW		
27021	Siriono	NARROW	tʃu mümbi	tʃu mümbi	tʃ u + m ü m/b i	tʃ u + m ü m/b i	5799	3746 4384	COME CATCH		
25323	Ache	SQUEEZE	dʒami	dʒami	dʒ a m i	dʒ a m i	5522	4385	SQUEEZE		
25324	Guaraní	SQUEEZE	dʒopɨ	dʒopɨ	dʒ o p ɨ	dʒ o p ɨ	5801	4387	SQUEEZE		
25325	Wayampi	SQUEEZE	amĩ	amĩ	a m ĩ	a m ĩ	5522	4385	SQUEEZE		
26118	Guajajara	SQUEEZE	zami / mujʔe	mujʔe	m ui ʔ e	m ui ʔ e	5802	4388	SQUEEZE		
26119	Guajajara	SQUEEZE	zami / mujʔe	zami	z a m i	z a m i	5522	4385	SQUEEZE		
26120	Tembe	SQUEEZE	zami	zami	z a m i	z a m i	5522	4385	SQUEEZE		
26555	Teko	SQUEEZE	tunũŋa / toami	tunũŋa	t u n ũ ŋ a	t u n ũ ŋ a	5804	4390	SQUEEZE		
26557	Teko	SQUEEZE	tunũŋa / toami	toami	t oa m i	t oa m i	5522	4385	SQUEEZE		
26631	Siriono	SQUEEZE	ʃitia	ʃitia	ʃ i t ia	ʃ i t ia	5803	4389	SQUEEZE		
26632	Chiriguano	SQUEEZE	akámbɨ / tãmi / umbiri	akámbɨ	a k á m/b ɨ	a k á m/b ɨ	5800	4386	SQUEEZE		
26633	Chiriguano	SQUEEZE	akámbɨ / tãmi / umbiri	tãmi	t ã m i	t ã m i	5522	4385	SQUEEZE		
26634	Chiriguano	SQUEEZE	akámbɨ / tãmi / umbiri	umbiri	u m/b i r i	u m/b i r i	5805	4391	SQUEEZE		
25320	Ache	SPIT	dɨwõ	dɨwõ	d ɨ w õ	d ɨ w õ	5306	3884	SPIT		
25321	Chiriguano	SPIT	ndɨwɨ	ndɨwɨ	n/d ɨ w ɨ	n/d ɨ w ɨ	5306	3884	SPIT		
25322	Guaraní	SPIT	ndivu	ndivu	n/d i v u	n/d i v u	5306	3884	SPIT		
25409	Wayampi	SPIT	jɛnɨmũ	jɛnɨmũ	j ɛ n ɨ m ũ	j ɛ n ɨ m ũ	5306	3884	SPIT		
26121	Tembe	SPIT	zezemun / zumun	zezemun	z e z e m u n	z e z e m u n	5691	4241	SPIT		
26122	Tembe	SPIT	zezemun / zumun	zumun	z u m u n	z u m u n	5691	4241	SPIT		
26558	Teko	SPIT	dukudʒ / numũñ	dukudʒ	d u k u dʒ	d u k u dʒ	5523	4242	SPIT		
26559	Teko	SPIT	dukudʒ / numũñ	numũñ	n u m ũ ɲ	n u m ũ ɲ	5691	4241	SPIT		
27037	Siriono	SPIT	ɲinimbu	ɲinimbu	ɲ i n i m/b u	ɲ i n i m/b u	5306	3884	SPIT		
27039	Yuki	SPIT	tui	tui	t ui	t ui	5149	3719	SPIT		
25315	Ache	WHY	buerã	buerã	b ue + r ã	b ue + r ã	2632	16725 434	WHAT ?		
25316	Chiriguano	WHY	mãerapa	mãerapa	m ãe + r a + p a	m ãe + r a + p a	5671	16725 434 4227	WHAT ? ?		
25317	Guaraní	WHY	mbaʔere	mbaʔere	m/b a ʔ e + r e	m/b a ʔ e + r e	5669	16725 4229	THING ?		
25318	Siriono	WHY	maerã	maerã	m ae + r ã	m ae + r ã	5671	16725 434	WHAT ?		
25319	Wayampi	WHY	manɨwɔlɛwamũ	manɨwɔlɛwamũ	m a n ɨ w ɔ + l ɛ w a m ũ	m a n ɨ w ɔ + l ɛ w a m ũ	5668	4224 4225	WHY ?		
26123	Guajajara	WHY	màràzàwe	màràzàwe	m à r à + z à w e	m à r à + z à w e	5671	16725 4226	HOW_MANY HOW		
26560	Teko	WHY	baʔam	baʔam	b a ʔ a m	b a ʔ a m	5671	16725	WHY		
26561	Teko	WHY	baʔemo	baʔemo	b a ʔ e + m o	b a ʔ e + m o	5671	16725 434	WHAT ?		
26562	Teko	LIGHT_RADIATION	limie	limie	l i m ie	l i m ie	5525	4395	LIGHT		From French lumière
26635	Siriono	LIGHT_RADIATION	ibera / nyaazɨ̈	ibera	i b e r a	i b e r a	5807	4393	LIGHT		
26636	Siriono	LIGHT_RADIATION	ibera / njaazɨ̈	njaazɨ̈	nʲ aː z ɨ̈	nʲ aː z ɨ̈	5808	4394	LIGHT		
26637	Chiriguano	LIGHT_RADIATION	tembípe	tembípe	t e m/b í + p e	t e m/b í + p e	5806	4392 4596	NOMINALIZER LIGHT		
26638	Yuki	LIGHT_RADIATION	yasĩntín	yasĩntín	j a s ĩ n t í n	j a s ĩ n t í n	5809	4396	LIGHT		
25311	Ache	CRAWL_OR_CREEP	pudʒẽ	pudʒẽ	p u dʒ ẽ	p u dʒ ẽ	5181	3763	CRAWL		
25312	Chiriguano	CRAWL_OR_CREEP	põɲɨ	põɲɨ	p õ ɲ ɨ	p õ ɲ ɨ	5723	4269	CRAWL		
25313	Guaraní	CRAWL_OR_CREEP	poɲɨ	poɲɨ	p o ɲ ɨ	p o ɲ ɨ	5723	4269	CRAWL		
25314	Wayampi	CRAWL_OR_CREEP	jalila	jalila	j a l i l a	j a l i l a	5810	4397	CRAWL		
26563	Teko	CRAWL_OR_CREEP	ɨlɨk	ɨlɨk	ɨ l ɨ k	ɨ l ɨ k	5526	4268	CRAWL		
27003	Yuki	CRAWL_OR_CREEP	bitiriri	bitiriri	b i t i r i r i	b i t i r i r i	5811	4398	CRAWL		
27157	Siriono	CRAWL_OR_CREEP	ŋataŋũiãnese	ŋataŋũiãnese	ŋ a t a + ŋ ũ iã + n e s e	ŋ a t a + ŋ ũ iã + n e s e	6103	4773 4774 4775	? ? ?		
27540	Omagua	CRAWL_OR_CREEP	sɨrɨrɨta	sɨrɨrɨta	s ɨ r ɨ r ɨ t a	s ɨ r ɨ r ɨ t a	6102	4740	CRAWL		
25308	Chiriguano	BRIDGE	ɨsapa	ɨsapa	ɨ s a p a	ɨ s a p a	5253	3839	BRIDGE		
25309	Guaraní	BRIDGE	ɨvɨvorasaha	ɨvɨvorasaha	ɨ v ɨ + v o r a s a h a	ɨ v ɨ + v o r a s a h a	5254	3840 3841	? BRIDGE		
25310	Wayampi	BRIDGE	wɨlasapa	wɨlasapa	w ɨ l a + s a p a	w ɨ l a + s a p a	5253	4401 3914	? CROSS		
26126	Guajajara	BRIDGE	ʔɨahapaw	ʔɨahapaw	ʔ ɨ a + h a p a w	ʔ ɨ a + h a p a w	5253	18593 3914	WATER CROSS		
26564	Teko	BRIDGE	ɨahapa	ɨahapa	ɨ a + h a p a	ɨ a + h a p a	5253	18593 3914	WATER CROSS		
26989	Siriono	BRIDGE	jasaa	jasaa	j a s aː	j a s aː	5253	3914	CROSS		
27529	Omagua	BRIDGE	sasawakatupa / pɨtatupa	pɨtatupa	p ɨ t a + t u p a	p ɨ t a + t u p a	6078	4698 60	FOOT PLACE		
27530	Omagua	BRIDGE	sasawakatupa / pɨtatupa	sasawakatupa	s a s a w a k a + t u p a	s a s a w a k a + t u p a	6079	4732 60	CROSS PLACE		
25281	Ache	HAT	ãwã	ãwã	ã w ã	ã w ã	5376	4572	HEADBAND		
25282	Chiriguano	HAT	akaⁿdao	akaⁿdao	a + k a n/d + ao	a + k a n/d + ao	5376	13525 10 2793	ROUND BONE CLOTHES		
25283	Guaraní	HAT	akãŋao	akãŋao	a + k ã ŋ + ao	a + k ã ŋ + ao	5376	13525 10 2793	ROUND BONE CLOTHES		
25284	Siriono	HAT	eitesutʃa	eitesutʃa	ei t e + s u tʃ a	ei t e + s u tʃ a	5377	3961 3962	HAT ?		
25286	Wayampi	HAT	sapɔ	sapɔ	s a p ɔ	s a p ɔ	5378	3963	HAT		
25961	Xeta	HAT	dʒakwára	dʒakwára	dʒ a kʷ á r a	dʒ a kʷ á r a	5379	3964	HAT		
26124	Tupinambá	HAT	akaŋaob	akaŋaob	a + k a ŋ + ao b	a + k a ŋ + ao b	1411	13525 10 2793	ROUND BONE CLOTHES		
26127	Guajajara	HAT	zapew	zapew	z a p e w	z a p e w	5378	3963	HAT		
26565	Teko	HAT	tʃapo	tʃapo	tʃ a p o	tʃ a p o	5378	3963	HAT		From French
26771	Chiriguano	SUNSET	hãwehãwe	hãwehãwe	h ã w e + h ã w e	h ã w e + h ã w e	5813	4400 4400	PALE PALE		
25277	Ache	BEND	tʃapa	tʃapa	tʃ a p a	tʃ a p a	5230	3825	BEND		
25278	Wayampi	BEND	mɔãpɛ̃	mɔãpɛ̃	m ɔ + ã p ɛ̃	m ɔ + ã p ɛ̃	5233	522 3826	CAUSATIVE BEND		
25279	Guaraní	BEND	mokarapã	mokarapã	m o + k a r a p ã	m o + k a r a p ã	5233	522 3826	CAUSATIVE BEND		
25280	Chiriguano	BEND	mokarãpa	mokarãpa	m o + k a r ã p a	m o + k a r ã p a	5233	522 3826	CAUSATIVE BEND		
27522	Omagua	BEND	japarata	japarata	j a p a r a + t a	j a p a r a + t a	6072	4078 4748	CROOKED ?		
26639	Teko	MOSS	tɨdʒudʒ	tɨdʒudʒ	t ɨ dʒ u dʒ	t ɨ dʒ u dʒ	5158	3728	MOSS		
25273	Ache	SMILE	dʒudʒa	dʒudʒa	dʒ u dʒ a	dʒ u dʒ a	5814	4407	SMILE		
25274	Chiriguano	SMILE	pukaagʷenũ	pukaagʷenũ	p u k a + a gʷ e + n ũ	p u k a + a gʷ e + n ũ	5666	9802 4414 4415	LAUGH ? ?		
25275	Guaraní	SMILE	pukavɨ	pukavɨ	p u k a + v ɨ	p u k a + v ɨ	5666	9802 4412	LAUGH ?		
25276	Wayampi	SMILE	juluɔlɨ	juluɔlɨ	j u l u + ɔ l ɨ	j u l u + ɔ l ɨ	5816	4410 4411	SMILE ?		
26128	Guajajara	SMILE	puraŋete	puraŋete	p u r a ŋ + e t e	p u r a ŋ + e t e	5666	9802 4416	LAUGH EMPHATIC		
26129	Tembe	SMILE	puka	puka	p u k a	p u k a	5666	9802	LAUGH		
26640	Teko	SMILE	pokatsit	pokatsit	p o k a + ts i t	p o k a + ts i t	5666	9802 4413	LAUGH ?		
27032	Siriono	SMILE	ikiase	ikiase	i k ia s e	i k ia s e	5815	4409	SMILE		
25138	Guajajara	MENSTRUATION	uripaw	uripaw	u r i p a w	u r i p a w	5692	4243	MENSTRUATION		
25139	Tembe	MENSTRUATION	huhi	huhi	h u h i	h u h i	5528	1915	BLOOD		
26641	Teko	MENSTRUATION	owɨ	owɨ	o w ɨ	o w ɨ	5528	1915	BLOOD		
25142	Guajajara	ITCH	juhar	juhar	j u h a r	j u h a r	5527	4417	ITCH		
25143	Tembe	ITCH	zuhar	zuhar	z u h a r	z u h a r	5527	4417	ITCH		
25269	Ache	ITCH	emo	emo	e m o	e m o	5204	3789	ITCH		
25270	Chiriguano	ITCH	ẽmi	ẽmi	ẽ m i	ẽ m i	5204	3789	ITCH		
25271	Guaraní	ITCH	eʔmõi	eʔmõi	e ʔ m õi	e ʔ m õi	5204	3789	ITCH		
25272	Wayampi	ITCH	mɔ̃	mɔ̃	m ɔ̃	m ɔ̃	5204	3789	ITCH		
26642	Teko	ITCH	dʒuwat	dʒuwat	dʒ u w a t	dʒ u w a t	5527	4417	ITCH		
25146	Guajajara	NEPHEW_OF_MALE_EGO	ɨʔɨr	ɨʔɨr	ɨ ʔ + ɨ r	ɨ ʔ + ɨ r	360	2536 2537	BROTHER ?		
26773	Siriono	NEPHEW_OF_MALE_EGO	rirï nõŋe rirï	rirï nõŋe rirï	r i r ï + n õ ŋ e + r i r ï	r i r ï + n õ ŋ e + r i r ï	5817	15123 2655 15123	SON BROTHER SON		
26775	Chiriguano	NEPHEW_OF_MALE_EGO	taɨ / rɨwɨ	rɨwɨ	r ɨ + w ɨ	r ɨ + w ɨ -	360	2536 2537	BROTHER ?		son of a sister
26776	Chiriguano	NEPHEW_OF_MALE_EGO	taɨ / rɨwɨ	taɨ	t aɨ	t aɨ	5529	4418	NEPHEW		
25147	Guajajara	NEPHEW_OF_FEMALE_EGO	peŋ	peŋ	p e ŋ	p e ŋ	5819	4420	NEPHEW		
26772	Siriono	NEPHEW_OF_FEMALE_EGO	rirï nõŋe rirï	rirï nõŋe rirï	r i r ï + n õ ŋ e + r i r ï	r i r ï + n õ ŋ e + r i r ï	5818	15123 2655 15123	SON BROTHER SON		
25148	Guajajara	NIECE_OF_FEMALE_EGO	peŋ	peŋ	p e ŋ	p e ŋ	5820	4420	NEPHEW		
26777	Siriono	NIECE_OF_FEMALE_EGO	nõŋerirï	nõŋerirï	n õ ŋ e + r i r ï	n õ ŋ e + r i r ï	5821	2655 15123	BROTHER SON		
25149	Guajajara	GRANDSON_OF_MALE_EGO	emumino	emumino	e m u + m i n o	e m u + m i n o	5401	19059 3967	NOMINALIZER.pass ?		
26147	Tupinambá	GRANDSON_OF_MALE_EGO	 emiminõ	 emiminõ	e m i + m i n õ	e m i + m i n õ	5401	19059 3967	NOMINALIZER.pass ?		
25150	Guajajara	GRANDDAUGHTER_OF_MALE_EGO	emimino	emimino	e m i + m i n o	e m i + m i n o	5400	19059 3967	NOMINALIZER.pass ?		
25151	Tembe	GRANDCHILD_OF_FEMALE_EGO	emiriro	emiriro	e m i + r i r o	e m i + r i r o	5209	19059 2218	NOMINALIZER.pass ?		
25152	Guajajara	GRANDCHILD_OF_FEMALE_EGO	emiariro	emiariro	e m i + a r i r o	e m i + a r i r o	5209	19059 2218	NOMINALIZER.pass ?		
26133	Xeta	GRANDCHILD_OF_FEMALE_EGO	mãɨdʒi	mãɨdʒi	m ã ɨ dʒ i	m ã ɨ dʒ i	5396	3980	GRANDCHILD		
26778	Chiriguano	GRANDCHILD_OF_FEMALE_EGO	emirĩro	emirĩro	e m i + r ĩ r o	e m i + - r ĩ r o	5209	19059 2218	NOMINALIZER.pass ?		
26780	Siriono	GRANDCHILD_OF_FEMALE_EGO	akë	akë	a k ë	a k ë	5822	3981	GRANDCHILD		
26783	Yuki	GRANDCHILD_OF_FEMALE_EGO	rikiarikia	rikiarikia	r i k ia + r i k ia	r i k - - ia + r i k - - ia	5823	2661 2661	DAUGHTER DAUGHTER		
25153	Tembe	GRANDCHILD_OF_MALE_EGO	imimino	imimino	i m i + m i n o	i m i + m i n o	5395	19059 3967	NOMINALIZER.pass ?		
26132	Xeta	GRANDCHILD_OF_MALE_EGO	mãɨdʒi	mãɨdʒi	m ã ɨ dʒ i	m ã ɨ dʒ i	5397	3980	GRANDCHILD		
26779	Chiriguano	GRANDCHILD_OF_MALE_EGO	emirĩro	emirĩro	e m i + r ĩ r o	e m i + - r ĩ r o	5209	19059 2218	NOMINALIZER.pass ?		
26781	Siriono	GRANDCHILD_OF_MALE_EGO	akë	akë	a k ë	a k ë	5404	3981	GRANDCHILD		
26782	Yuki	GRANDCHILD_OF_MALE_EGO	rikiarikia	rikiarikia	r i k ia + r i k ia	r i k - - ia + r i k - - ia	5824	2661 2661	DAUGHTER DAUGHTER		
25263	Ache	TASTE_SOMETHING	buãʔã	buãʔã	b u + ã ʔ ã	b u + ã ʔ ã	5825	3983 4115	? TASTE		
25264	Chiriguano	TASTE_SOMETHING	ãa	ãa	ãa	ãa	5825	4115	TASTE		
25265	Guaraní	TASTE_SOMETHING	aʔã	aʔã	a ʔ ã	a ʔ ã	5825	4115	TASTE		
26644	Teko	TASTE_SOMETHING	waʔãng	waʔãng	w a ʔ ã ŋ	w a ʔ ã ŋ	5530	4115	TASTE		
25258	Ache	KISS	dʒurupɨtʃe	dʒurupɨtʃe	dʒ u r u + p ɨ tʃ e	dʒ u r u + p ɨ tʃ e	5412	11048 3739	MOUTH LICK		
25259	Chiriguano	KISS	ẽtu	ẽtu	ẽ t u	ẽ t u	5659	3987	KISS		
25260	Siriono	KISS	siite	siite	s iː t e	s iː t e	5658	4211	KISS		
25261	Wayampi	KISS	juwɨ	juwɨ	j u w ɨ	j u w ɨ	5657	4210	KISS		
25262	Guaraní	KISS	dʒurupɨte	dʒurupɨte	dʒ u r u + p ɨ t e	dʒ u r u + p ɨ t e	5412	11048 3739	MOUTH LICK		
26157	Guajajara	KISS	zurupɨter	zurupɨter	z u r u + p ɨ t e r	z u r u + p ɨ t e r	5412	11048 3739	MOUTH LICK		
26158	Guajajara	KISS	durupɨter	durupɨter	d u r u + p ɨ t e r	d u r u + p ɨ t e r	5412	11048 3739	MOUTH LICK		
26645	Teko	KISS	putet	putet	p u t e t	p u t e t	5170	15850	SUCK		
25253	Ache	ARMPIT	pɨwɨ	pɨwɨ	p ɨ w ɨ	p ɨ w ɨ	5228	3039	ARMPIT		
25254	Guaraní	ARMPIT	dʒɨvaɣʷɨ	dʒɨvaɣʷɨ	dʒ ɨ v a + ɣʷ ɨ	dʒ ɨ v a + ɣʷ ɨ	5228	3821 3039	ARMPIT ?		
25255	Siriono	ARMPIT	erobobo	erobobo	e r o b o b o	e r o b o b o	5229	3822	ARMPIT		
25256	Wayampi	ARMPIT	jɨwawɨ	jɨwawɨ	j ɨ w a + w ɨ	j ɨ w a + w ɨ	5228	3821 3039	ARM ?		
25257	Chiriguano	ARMPIT	eⁿdapɨwɨ	eⁿdapɨwɨ	e n/d a + p ɨ w ɨ	e n/d a + p ɨ w ɨ	5228	3820 3039	? ARMPIT		
26161	Guajajara	ARMPIT	zɨwawɨr	zɨwawɨr	z ɨ w a w ɨ r	z ɨ w a + w ɨ r	5228	3821 3039	ARM UNDER		
26162	Tembe	ARMPIT	zɨwawɨr	zɨwawɨr	z ɨ w a w ɨ r	z ɨ w a + w ɨ r	5228	3821 3039	ARM UNDER		
26646	Teko	ARMPIT	apapaʔĩm	apapaʔĩm	a p a p a ʔ ĩ m	a p a p a ʔ ĩ m	5644	4200	ARMPIT		
27091	Yuki	ARMPIT	jibája	jibája	j i b á + j a	j i b á + j a	5228	3821 4747	ARM ?		
27517	Omagua	ARMPIT	yɨwakwara	yɨwakwara	j ɨ w a + kʷ a r a	j ɨ w a + kʷ a r a	5228	485 4695	ARM HOLE		
27554	Omagua	FIST	mutiki	mutiki	m u t i k i	m u t i k i	6120	4790	FIST		
26901	Chiriguano	CLAP	péte	péte	p é t e	p é t e	5292	4421	CLAP		
25249	Ache	COVER	petʃewã	petʃewã	p e tʃ e + w ã	p e tʃ e + w ã	5174	696 4572	COVER HEADBAND		
25250	Chiriguano	COVER	ᵐbudʒasoi	ᵐbudʒasoi	ᵐb u + dʒ a s oi	ᵐb u + dʒ a s oi	5260	522 3847	CAUSATIVE COVER		
25251	Siriono	COVER	ɲati	ɲati	ɲ a t i	ɲ a t i	5261	3849	COVER		
25252	Wayampi	COVER	mɔãnã	mɔãnã	m ɔ + ã n ã	m ɔ + ã n ã	5262	522 3848	CAUSATIVE COVER		
26163	Guajajara	COVER	zewawən	zewawən	z e w a w ə n	z e w a w ə n	5262	4147	COVER		
26164	Tembe	COVER	zewan / zuan	zewan	z e w a n	z e w a n	5262	4147	COVER		
26165	Tembe	COVER	zewan / zuan	zuan	z ua n	z ua n	5262	4147	COVER		
26647	Teko	COVER	nuan	nuan	n ua n	n ua n	5262	4147	COVER		
27215	Guaraní	COVER	ɲuvã / dʒahoʔi / mama	mama	m a m a	m a m a	6100	4771	COVER		
27216	Guaraní	COVER	ɲuvã / dʒahoʔi / mama	ɲuvã	ɲ u v ã	ɲ u v ã	5262	4772	COVER		
27217	Guaraní	COVER	ɲuvã / dʒahoʔi / mama	dʒahoʔi	dʒ a h o ʔ i	dʒ a h o ʔ i	6101	3847	COVER		
25242	Wayampi	THUMB	puʔãu	puʔãu	p u + ʔ ã + u	p u + ʔ ã + u	5175	7917 2088 1650	HAND BONE BIG		
25243	Guaraní	THUMB	kuãᵑguasu	kuãᵑguasu	k u + ã + ŋ/gʷ a s u	k u + ã + ŋ/gʷ a s u	5827	5940 2088 1650	FINGER BONE BIG		
25244	Chiriguano	THUMB	poãkagʷasu	poãkagʷasu	p o + ã k a + gʷ a s u	p o + ã k a + gʷ a s u	5175	7917 2088 1650	HAND BONE BIG		
26166	Guajajara	THUMB	kwəhu	kwəhu	kʷ ə + h u	kʷ ə + h u	5827	5940 1650	FINGER BIG		
26167	Guajajara	THUMB	kwəhu	kwəhu	kʷ ə + h u	kʷ ə + h u	5827	5940 1650	FINGER BIG		
26648	Teko	THUMB	põʔãkãŋuhu	põʔãkãŋuhu	p õ + ʔ ã k ã ŋ + u h u	p õ + ʔ ã k ã ŋ + u h u	5175	7917 2088 1650	HAND BONE BIG		
27049	Siriono	THUMB	okasuke	okasuke	o + k a s u k e	o + k a s u k e	5828	7917 3757	HAND ?		
27391	Avá Canoeiro	THUMB	kwãu	kwãu	kʷ ã + u	kʷ ã + u	5827	5940 1650	FINGER BIG		
25245	Ache	WIDE	kɨra	kɨra	k ɨ r a	k ɨ r a	5831	4425	WIDE		
25246	Chiriguano	WIDE	pɨwasu	pɨwasu	p ɨ + w a s u	p ɨ  + w a s u	5176	3758 1649	? BIG		
25247	Guaraní	WIDE	pɨ	pɨ	p ɨ	- - p ɨ -	5176	3758	WIDE		
