cc_alias	cc_id	language	lexeme	lexeme_id	status	comments 1	comments 2	comments 3	concept
they-J	3006	Old_High_German	sie	28084					they
they-J	3006	Old_Norse	Þeir	21803					they
they-J	3006	Sardinian_C	ISSOS	14100			SS	eher < ipse	they
they-J	3006	Sardinian_N	ISSOS	14498			SS	eher < ipse	they
they-J	3006	Schwyzerdutsch	si	29173					they
they-J	3006	Scots_Gaelic	iad	23842					they
they-J	3006	Swedish	deː	16270					they
they-J	3006	Welsh_N	hwi	18599					they
they-O	3015	Old_English	hīe	21515					they
they-P	3179	Friulian	lôr	26332					they
they-P	3179	Italian	ko'loro	9006			SS	auch loro < illorum; eccu(m) illorum	they
thick-A	320	Afrikaans	DIK, DIG, TROEBEL, TROEWEL	364					thick
thick-A	320	Breton_ST	tew	3110					thick
thick-A	320	Cornish	tew	19858					thick
thick-A	320	Danish	d̥ʰyg̥ʰ	4877					thick
thick-A	320	Dutch_List	dɪk	5077					thick
thick-A	320	English	θɪk	5276					thick
thick-A	320	Faroese	TJUKKUR, DIGUR	5473					thick
thick-A	320	Flemish	DIK	5670					thick
thick-A	320	Frisian	tsjok	6456					thick
thick-A	320	German	dɪk	6655					thick
thick-A	320	Gothic	digrei	20105					thick
thick-A	320	Gothic	*dig-r-s?	20106					thick
thick-A	320	Icelandic_ST	THYKKR, DIGR	8416					thick
thick-A	320	Irish_B	tʲjuː	26912					thick
thick-A	320	Luxembourgish	déck	24106					thick
thick-A	320	Norwegian	TYKK	13311					thick
thick-A	320	Old_English	þicce	21516					thick
thick-A	320	Old_High_German	dicchi	28085					thick
thick-A	320	Old_Irish	tiug	28320					thick
thick-A	320	Old_Norse	digr	21805					thick
thick-A	320	Old_Norse	Þykkr	21804					thick
thick-A	320	Schwyzerdutsch	dick	29174					thick
thick-A	320	Scots_Gaelic	tiugh	23873					thick
thick-A	320	Swedish	ɕɔk	16271					thick
thick-D	944	Catalan	gɾu’ʃut	25965					thick
thick-D	944	Catalan	gɾɔs	4089					thick
thick-D	944	Cornish	braz	19859					thick
thick-D	944	Friulian	grues	26333					thick
thick-D	944	Italian	'grɔsso	9007					thick
thick-D	944	Portuguese_ST	GROSSO	12913					thick
thick-D	944	Romansh	gross	26538					thick
thick-D	944	Rumanian_List	gros	13510					thick
thick-D	944	Sardinian_C	GRUSSU	14101					thick
thick-D	944	Sardinian_N	GRUSSU	14499					thick
thick-L	2171	Welsh_N	TRWCHUS	18600					thick
thick-Q	3004	Catalan	əs'pɛs	25966					thick
thick-Q	3004	French	epɛ	5870					thick
thick-Q	3004	Latin	spissus	20534	EXCLUDE				thick
thick-Q	3004	Portuguese_ST	ɨʃˈpesu	26810					thick
thick-Q	3004	Provencal	ESPES, ESSO	13113					thick
thick-Q	3004	Spanish	ESPESO	16072					thick
thick-Q	3004	Walloon	SPES	18009					thick
thick-S	3336	Irish_B	RAMHAR	8809					thick
thick-S	3336	Old_Irish	remor	28321					thick
thin-B	321	Afrikaans	DUN	365					thin
thin-B	321	Breton_ST	'tã:naw	25983					thin
thin-B	321	Cornish	tanow	19862					thin
thin-B	321	Danish	d̥ʰøn	4878					thin
thin-B	321	Dutch_List	dʏn	5078					thin
thin-B	321	English	θɪn	5277					thin
thin-B	321	Faroese	TUNNUR	5474					thin
thin-B	321	Flemish	DUN	5671					thin
thin-B	321	Frisian	TIN	6457					thin
thin-B	321	German	dʏn	6656					thin
thin-B	321	Icelandic_ST	ˈθʏnːʏr	8417					thin
thin-B	321	Icelandic_ST	MJOR, GRANNR	26979					thin
thin-B	321	Irish_B	CAOLUIGHIM, TANUIGHIM	8810					thin
thin-B	321	Latin	tenuis	20535					thin
thin-B	321	Luxembourgish	dënn	24111					thin
thin-B	321	Norwegian	TYNN	13312					thin
thin-B	321	Old_English	þynne	21517					thin
thin-B	321	Old_High_German	dunni	28086					thin
thin-B	321	Old_Irish	tanae	28322					thin
thin-B	321	Old_Norse	Þunnr	21806					thin
thin-B	321	Schwyzerdutsch	dünn	29176					thin
thin-B	321	Scots_Gaelic	tana	23884					thin
thin-B	321	Swedish	tɵn	16272					thin
thin-B	321	Walloon	TENE, HATE, MWINDE	18010					thin
thin-B	321	Welsh_N	TENAU	18601					thin
thin-E	945	Portuguese_ST	DELGADO	12914					thin
thin-E	945	Spanish	del'ɣaðo	16073					thin
thin-F	1406	French	mɛ̃s	5871			SS	Abl. zu minutiare	thin
thin-F	1406	Old_Norse	mjór	21807			SS	?	thin
thin-F	1406	Provencal	MINCE, INCO	13114					thin
thin-I	1774	Friulian	sutîl	26693					thin
thin-I	1774	Italian	sot'tile	9008					thin
thin-I	1774	Rumanian_List	SUBTIRE	13511					thin
thin-K	3028	Breton_ST	mwã:n	3111					thin
thin-K	3028	Cornish	moen	19861					thin
thin-M	3023	Latin	macer	20536	EXCLUDE				thin
thin-P	3180	Ladin	STIGL	9588					thin
thin-P	3180	Romansh	satigl	26539			SS	?; ob Abl. zu thin-I?	thin
thin-Q	3027	Friulian	fin	26334					thin
thin-Q	3027	Portuguese_ST	ˈfinu	26811					thin
thin-Q	3027	Romansh	fin	26692					thin
thin-Q	3027	Sardinian_C	FINI	14102					thin
think-B	322	Afrikaans	DINK	366					think
think-B	322	Danish	ˈd̥ʰεŋ g̥ʰə	4879					think
think-B	322	Dutch_List	'dɛŋkə(n)	5079					think
think-B	322	English	θɪŋk	5278					think
think-B	322	Flemish	DENKEN	5672					think
think-B	322	Frisian	'tɪŋkə	6458					think
think-B	322	German	'dɛŋkn̩	6657					think
think-B	322	Luxembourgish	denken	24183					think
think-B	322	Norwegian	TENKE	13313					think
think-B	322	Old_English	(ge)þencþ	21518					think
think-B	322	Old_High_German	denkit	28087					think
think-B	322	Schwyzerdutsch	dänke	29175					think
think-B	322	Swedish	'tɛŋka	16273					think
think-D	946	Catalan	pən'sa, pen'saɾ	27001					think
think-D	946	Catalan	DONAR PIENSO	4091					think
think-D	946	French	pɑ̃se	5872					think
think-D	946	Friulian	pensâ	26335					think
think-D	946	Italian	pen'sare	9009					think
think-D	946	Ladin	S'IMPISSER, PENSER	9589					think
think-D	946	Portuguese_ST	pẽˈsaɾ	12915					think
think-D	946	Provencal	PENSA, CUJA	13115					think
think-D	946	Romansh	pensar	26540					think
think-D	946	Sardinian_C	PENSAI	14103					think
think-D	946	Sardinian_N	PESSARE	14501					think
think-D	946	Spanish	pen'saɾ	16074					think
think-D	946	Walloon	PINSER	18011					think
think-G	1385	Faroese	HUGSA	5475					think
think-G	1385	Gothic	hugjiþ	20108					think
think-G	1385	Icelandic_ST	HUGSA	8418					think
think-G	1385	Old_English	hygþ	21519					think
think-G	1385	Old_Norse	hyggja	21809					think
think-J	1754	Breton_ST	'mɛjzã	25992					think
think-J	1754	Irish_B	MEASAIM, SMUAINIM, SAOILIM, CUIMHNIGHIM	8811					think
think-J	1754	Old_Irish	smúainid	28325					think
think-J	1754	Scots_Gaelic	smaoinich	23958					think
think-K	2172	Welsh_N	ˈmɛðʊl	18602					think
think-U	3038	Breton_ST	'sɔ̃:ʒal	3112	LOAN	French			think
think-U	3038	Walloon	SONDJI	25991					think
think-V	3039	Cornish	prederi	19863					think
this-B	323	Afrikaans	DIE, DIT, NIERDIE	367			SS	Ratio von this-XXX? S. auch that-B	this
this-B	323	Breton_ST	ãn...-mã	3113					this
this-B	323	Catalan	ə’kɛt	4092					this
this-B	323	Cornish	hebma	19866					this
this-B	323	Cornish	ma	19865					this
this-B	323	Danish	ˈd̥εnə, ˈd̥εd̥ə	4880					this
this-B	323	Dutch_List	'dezə, dɪt	5080					this
this-B	323	English	ðɪs	5279					this
this-B	323	Faroese	HETTA	5476					this
this-B	323	Flemish	DIT, DEZE	5673					this
this-B	323	French	səsi	5873					this
this-B	323	Frisian	di, dɪt	6459					this
this-B	323	Friulian	chei	31668					this
this-B	323	German	di:s	6658					this
this-B	323	Gothic	sa	20110					this
this-B	323	Icelandic_ST	ˈθɛsːɪ	8419					this
this-B	323	Irish_B	ənˠ...ʃɔ	8812					this
this-B	323	Italian	'kwesto	9010			SS	← eccu(m) iste	this
this-B	323	Ladin	QUAIST, QUIST	9590					this
this-B	323	Luxembourgish	dëst	24082					this
this-B	323	Norwegian	denne, dette	13314					this
this-B	323	Old_English	þēs	21520					this
this-B	323	Old_High_German	dese	28088					this
this-B	323	Old_Irish	so / sa	28326					this
this-B	323	Old_Norse	Þessi	21811					this
this-B	323	Old_Norse	sjá	21810					this
this-B	323	Portuguese_ST	ˈiʃtu	12916					this
this-B	323	Provencal	CO, ACO	13116					this
this-B	323	Romansh	quei	26541					this
this-B	323	Rumanian_List	aˈʧesta	13513					this
this-B	323	Sardinian_C	KUSTU	14104					this
this-B	323	Sardinian_N	KUSTU	14502					this
this-B	323	Schwyzerdutsch	dä/die/das	29177					this
this-B	323	Scots_Gaelic	an, ən...ʃɔ	23843					this
this-B	323	Spanish	'este	16075					this
this-B	323	Swedish	dɛn, dɛ	16274					this
this-B	323	Walloon	COUCHAL	18012					this
this-B	323	Welsh_N	HWN (MASC.), HON (FEM.), HYN (PL)	18603					this
this-F	2434	Latin	hoc	20538					this
this-F	2434	Latin	hik	20539					this
this-G	2435	Catalan	ə’kɛt	4092					this
this-G	2435	French	səsi	5873					this
this-G	2435	Friulian	chei	31668					this
this-G	2435	Italian	'kwesto	9010					this
this-G	2435	Ladin	QUAIST, QUIST	9590					this
this-G	2435	Portuguese_ST	ˈiʃtu	12916					this
this-G	2435	Provencal	CO, ACO	13116					this
this-G	2435	Romansh	quei	26541					this
this-G	2435	Rumanian_List	aˈʧesta	13513					this
this-G	2435	Sardinian_C	KUSTU	14104					this
this-G	2435	Sardinian_N	KUSTU	14502					this
this-G	2435	Spanish	'este	16075					this
this-H	2437	Catalan	ə’kɛt	4092					this
this-H	2437	French	səsi	5873					this
this-H	2437	Friulian	chei	31668					this
this-H	2437	Italian	'kwesto	9010					this
this-H	2437	Ladin	QUAIST, QUIST	9590					this
this-H	2437	Portuguese_ST	ˈiʃtu	12916					this
this-H	2437	Provencal	CO, ACO	13116					this
this-H	2437	Romansh	quei	26541					this
this-H	2437	Rumanian_List	aˈʧesta	13513					this
this-H	2437	Sardinian_C	KUSTU	14104					this
this-H	2437	Sardinian_N	KUSTU	14502					this
this-H	2437	Spanish	'este	16075					this
thou-A	145	Breton_ST	te:	3114					thou
thou-A	145	Catalan	tu	4093					thou
thou-A	145	Cornish	tʃi	19867					thou
thou-A	145	Cornish	ty	19868					thou
thou-A	145	Danish	du	4881					thou
thou-A	145	English	ðaʊ	5280					thou
thou-A	145	Faroese	tʉu	5477					thou
thou-A	145	French	ty	5874					thou
thou-A	145	Frisian	du	6460					thou
thou-A	145	Friulian	tu	26337					thou
thou-A	145	German	du:	6659					thou
thou-A	145	Gothic	þū	20111					thou
thou-A	145	Icelandic_ST	θu:	8420					thou
thou-A	145	Irish_B	t̪ˠuː	8813					thou
thou-A	145	Italian	tu	9011					thou
thou-A	145	Ladin	TU	9591					thou
thou-A	145	Latin	tuː	20540					thou
thou-A	145	Luxembourgish	du	24077					thou
thou-A	145	Norwegian	DU	13315					thou
thou-A	145	Old_English	þū	21521					thou
thou-A	145	Old_High_German	dih	28090					thou
thou-A	145	Old_High_German	dū	28089					thou
thou-A	145	Old_Irish	tú	28327					thou
thou-A	145	Old_Norse	Þú	21812					thou
thou-A	145	Portuguese_ST	tu	12917					thou
thou-A	145	Provencal	TU, TE	13117					thou
thou-A	145	Romansh	ti	26542					thou
thou-A	145	Rumanian_List	tu	13514					thou
thou-A	145	Sardinian_C	TUI	14105					thou
thou-A	145	Sardinian_N	TUE	14503					thou
thou-A	145	Schwyzerdutsch	du	29178					thou
thou-A	145	Scots_Gaelic	hu, u	23838					thou
thou-A	145	Spanish	tu	16076					thou
thou-A	145	Swedish	dʉ	16275					thou
thou-A	145	Walloon	TI	18013					thou
thou-A	145	Welsh_N	TI	18604					thou
thou-B	324	Afrikaans	U	368			SS	thou-B← Plural?	thou
thou-B	324	Afrikaans	JY	24984					thou
thou-B	324	Dutch_List	ɣɛi	5081					thou
thou-B	324	Dutch_List	jə	24985					thou
thou-B	324	Flemish	GY	24983					thou
thou-B	324	Flemish	U	5674					thou
three-A	146	Afrikaans	DRIE	369					three
three-A	146	Breton_ST	tri:	3115					three
three-A	146	Catalan	trɛs	4094					three
three-A	146	Cornish	trəj	19869					three
three-A	146	Danish	d̥ʰʁε	4882					three
three-A	146	Dutch_List	dri	5082					three
three-A	146	English	θri:	5281					three
three-A	146	Faroese	trʊdʒɪr	5478					three
three-A	146	Flemish	DRIE	5675					three
three-A	146	French	tʀwa	5875					three
three-A	146	Frisian	'trɛi̯ə	6461					three
three-A	146	Friulian	trê	26338					three
three-A	146	German	dra‿i	6660					three
three-A	146	Gothic	þreis	20112					three
three-A	146	Icelandic_ST	THRIR	8421					three
three-A	146	Irish_B	tʲɾʲiː	8814					three
three-A	146	Italian	tre	9012					three
three-A	146	Ladin	TRAIS	9592					three
three-A	146	Latin	treːs	20541					three
three-A	146	Luxembourgish	dräi	24100					three
three-A	146	Norwegian	TRE	13316					three
three-A	146	Old_English	þrīe	21522					three
three-A	146	Old_High_German	drī	28091					three
three-A	146	Old_Irish	trí	28329					three
three-A	146	Old_Norse	Þrír	21813					three
three-A	146	Portuguese_ST	tɾeʃ	12918					three
three-A	146	Provencal	tres	13118					three
three-A	146	Romansh	trais	26543					three
three-A	146	Rumanian_List	trej	13515					three
three-A	146	Sardinian_C	TRESI	14106					three
three-A	146	Sardinian_N	TRES	14504					three
three-A	146	Schwyzerdutsch	drüü	29179					three
three-A	146	Scots_Gaelic	trì	23867					three
three-A	146	Spanish	tɾes	16077					three
three-A	146	Swedish	treː	16276					three
three-A	146	Walloon	TREUS	18014					three
three-A	146	Welsh_N	TRI	18605					three
throw-B	325	Dutch_List	'wɛrpə(n)	5083					throw
throw-B	325	Flemish	WERPEN	5676					throw
throw-B	325	Frisian	'vɛrpə	25996					throw
throw-B	325	German	'vɛrfn̩	6661					throw
throw-B	325	Gothic	waírpiþ	20113					throw
throw-B	325	Old_English	wierpþ	21523					throw
throw-B	325	Old_High_German	wirfit	28092					throw
throw-B	325	Old_Norse	verpr	21814					throw
throw-E	3053	Irish_B	TEILGIM	8815					throw
throw-E	3053	Scots_Gaelic	ˈtʃi.lɪk	23990					throw
throw-F	1073	Breton_ST	'tø:lɛr	3116					throw
throw-F	1073	Cornish	tewlel	19870					throw
throw-F	1073	Welsh_N	TAFLU	18606					throw
throw-I	1331	Danish	g̥ʰasd̥ʰə	4883					throw
throw-I	1331	Faroese	KASTA	5479					throw
throw-I	1331	Icelandic_ST	KASTA	8422					throw
throw-I	1331	Norwegian	KASTE	13317					throw
throw-I	1331	Old_Norse	kasta	21815					throw
throw-I	1331	Swedish	'kasta	16277					throw
throw-J	1407	French	ʒəte	5876					throw
throw-J	1407	Italian	dʒet'tare	9013					throw
throw-J	1407	Latin	ˈjakere	20542			SS	<> iactare > *iectare	throw
throw-J	1407	Provencal	JITA	13119					throw
throw-J	1407	Sardinian_C	GETTAI	14107					throw
throw-J	1407	Sardinian_N	GETTARE	14505					throw
throw-J	1407	Spanish	ECHAR	16078					throw
throw-J	1407	Walloon	DJETER, HINER	18015					throw
throw-O	3040	Afrikaans	GOOI, SMYT	370					throw
throw-O	3040	Dutch_List	'smɛitə(n)	25994					throw
throw-O	3040	Luxembourgish	schméissen	24215					throw
throw-O	3040	Schwyzerdutsch	wärfe	29180			SS	?, eher zu throw-B	throw
throw-S	3046	English	θrəʊ	5282					throw
throw-S	3046	Frisian	'dro.əi̯ə	6462					throw
throw-U	3048	Swedish	'slɛŋa	25998					throw
throw-V	3049	Catalan	LLANSAR	4095					throw
throw-V	3049	Friulian	lançâ	26694					throw
throw-V	3049	Portuguese_ST	lɐ̃ˈsaɾ	12919					throw
throw-V	3049	Rumanian_List	LANSA	13516					throw
throw-W	3050	Catalan	ti'ɾa	26002					throw
throw-W	3050	Portuguese_ST	ɐtiˈɾaɾ	26006					throw
throw-W	3050	Provencal	TRAIRE, BANDI	26011					throw
throw-W	3050	Spanish	ti'ɾaɾ	27243					throw
throw-X	3051	Rumanian_List	a arunca	26009					throw
throw-Y	3052	Friulian	butâ	26339					throw
throw-Y	3052	Ladin	BUTTER, PATTER	9593					throw
throw-Y	3052	Portuguese_ST	BOTAR	26007					throw
throw-Y	3052	Romansh	bittar	26544					throw
throw-Z	3054	Cornish	redeuly	19872					throw
throw-Z	3054	Cornish	doulla	19871					throw
tie-B	326	Afrikaans	VASMAAK, BIND(E), AANBIND(E)	371					tie
tie-B	326	Danish	ˈb̥enə	4884					tie
tie-B	326	Dutch_List	'bɪndə(n)	5084					tie
tie-B	326	Faroese	BINDA	5480					tie
tie-B	326	Flemish	BINDEN	5677					tie
tie-B	326	German	'bɪndn̩	6662					tie
tie-B	326	Gothic	bindiþ	20114					tie
tie-B	326	Icelandic_ST	ˈpɪnta	8423					tie
tie-B	326	Luxembourgish	bannen	24216					tie
tie-B	326	Norwegian	BINDE	13318					tie
tie-B	326	Old_English	bint	21524					tie
tie-B	326	Old_High_German	bintit	28093					tie
tie-B	326	Old_Norse	binda	21816					tie
tie-B	326	Schwyzerdutsch	binge	29181					tie
tie-B	326	Swedish	'binda	16278					tie
tie-C	500	Catalan	ʎi'ɣa	27101					tie
tie-C	500	Catalan	JUNTAR	27100	WRONG		SS	zu lat. iungere → eigen Subgruppe mit giungere, joindre etc.	tie
tie-C	500	French	lje	5877					tie
tie-C	500	Friulian	leâ	26340					tie
tie-C	500	Italian	le'gare	9014					tie
tie-C	500	Ladin	LIER	9594					tie
tie-C	500	Latin	ligāre	20543					tie
tie-C	500	Portuguese_ST	LIGAR	26017					tie
tie-C	500	Provencal	LIA, LIGA	13120					tie
tie-C	500	Romansh	liar	26545					tie
tie-C	500	Rumanian_List	a lega	13517					tie
tie-C	500	Sardinian_N	LIGARE	14506					tie
tie-C	500	Walloon	LOYI	18016					tie
tie-E	1099	Breton_ST	'skulmã	3117					tie
tie-E	1099	Cornish	kelmi	19873					tie
tie-E	1099	Welsh_N	CLYMU	18607					tie
tie-H	1361	English	taɪ	5283					tie
tie-H	1361	Old_English	tīgþ	21525					tie
tie-K	1755	Irish_B	DO CHEANGAL	8816					tie
tie-K	1755	Old_Irish	cenglaid	28335					tie
tie-K	1755	Scots_Gaelic	ceangail	23991					tie
tie-O	3058	Dutch_List	'knopə(n)	26015					tie
tie-Q	3060	Portuguese_ST	ɐˈtaɾ	12920					tie
tie-Q	3060	Spanish	a'taɾ	16079					tie
tongue-W	327	Afrikaans	TONG	372			SS	tongue-W → Subgruppen d° :: l° ?	tongue
tongue-W	327	Breton_ST	tɛwt	3118					tongue
tongue-W	327	Catalan	'ʎɛŋɡwə, 'ʎeŋɡwa	4097					tongue
tongue-W	327	Cornish	taves	19874					tongue
tongue-W	327	Danish	d̥ʰɔŋə	4885					tongue
tongue-W	327	Dutch_List	tɔŋ	5085					tongue
tongue-W	327	English	tʌŋ	5284					tongue
tongue-W	327	Faroese	ˈtʊŋɡa	5481					tongue
tongue-W	327	Flemish	TONG	5678					tongue
tongue-W	327	French	lɑ̃g	5878					tongue
tongue-W	327	Frisian	'toŋə	6464					tongue
tongue-W	327	Friulian	lenghe	26341					tongue
tongue-W	327	German	't͜sʊŋə	6663					tongue
tongue-W	327	Gothic	tuggō	20115					tongue
tongue-W	327	Icelandic_ST	ˈtʰuŋka	8424					tongue
tongue-W	327	Irish_B	TEANGA, -AN, -ANNA	8817					tongue
tongue-W	327	Italian	'lingwa	9015					tongue
tongue-W	327	Ladin	LAUNGIA	9595					tongue
tongue-W	327	Latin	ˈliŋ.ɡwa	20544					tongue
tongue-W	327	Luxembourgish	Zong	24156					tongue
tongue-W	327	Norwegian	TUNGE	13319					tongue
tongue-W	327	Old_English	tunge	21526					tongue
tongue-W	327	Old_High_German	zunga	28094					tongue
tongue-W	327	Old_Irish	tengae	28336					tongue
tongue-W	327	Old_Norse	tunga	21817					tongue
tongue-W	327	Portuguese_ST	ˈlĩguɐ	12921					tongue
tongue-W	327	Provencal	ˈleŋɡo	13121					tongue
tongue-W	327	Romansh	lieunga	26546					tongue
tongue-W	327	Rumanian_List	ˈlimbə	13518					tongue
tongue-W	327	Sardinian_C	LINGUA	14109					tongue
tongue-W	327	Sardinian_N	LIMBA	14507					tongue
tongue-W	327	Schwyzerdutsch	zunge	29182					tongue
tongue-W	327	Scots_Gaelic	teanga	23931					tongue
tongue-W	327	Spanish	'leŋɡwa	16080					tongue
tongue-W	327	Swedish	ˈtɵŋa	16279					tongue
tongue-W	327	Walloon	LINWE	18017					tongue
tongue-W	327	Welsh_N	TAFOD	18608					tongue
tooth-B	328	Afrikaans	TAND	373					tooth
tooth-B	328	Breton_ST	dãnt	3119					tooth
tooth-B	328	Catalan	den, dent	4098					tooth
tooth-B	328	Cornish	danz	19875					tooth
tooth-B	328	Danish	d̥ʰan	4886					tooth
tooth-B	328	Dutch_List	tɑnt	5086					tooth
tooth-B	328	English	tu:θ	5285					tooth
tooth-B	328	Faroese	tɔnː	5482					tooth
tooth-B	328	Flemish	TAND	5679					tooth
tooth-B	328	French	dɑ̃	5879					tooth
tooth-B	328	Frisian	tosk	6465					tooth
tooth-B	328	Friulian	dint	26342					tooth
tooth-B	328	German	t͜sa:n	6664					tooth
tooth-B	328	Gothic	tunþus	20116					tooth
tooth-B	328	Icelandic_ST	tʰœnː	8425					tooth
tooth-B	328	Italian	'dɛnte	9016					tooth
tooth-B	328	Ladin	DAINT	9596					tooth
tooth-B	328	Latin	deːns	20545					tooth
tooth-B	328	Luxembourgish	Zant	24155					tooth
tooth-B	328	Norwegian	TANN	13320					tooth
tooth-B	328	Old_English	tōþ	21527					tooth
tooth-B	328	Old_High_German	zan	28095					tooth
tooth-B	328	Old_Irish	dét	28337					tooth
tooth-B	328	Old_Norse	to̜nn	21818					tooth
tooth-B	328	Portuguese_ST	ˈdẽtɨ	12922					tooth
tooth-B	328	Provencal	DENT	13122					tooth
tooth-B	328	Romansh	dent	26547					tooth
tooth-B	328	Rumanian_List	'dinte	13519					tooth
tooth-B	328	Sardinian_C	DENTI	14110					tooth
tooth-B	328	Sardinian_N	DENTE	14508					tooth
tooth-B	328	Schwyzerdutsch	zang	29183					tooth
tooth-B	328	Spanish	'djente	16081					tooth
tooth-B	328	Swedish	tand	16280					tooth
tooth-B	328	Walloon	DINT	18018					tooth
tooth-B	328	Welsh_N	DANT	18609					tooth
tooth-D	1756	Irish_B	ˈfʲiəkəlʲ	8818					tooth
tooth-D	1756	Scots_Gaelic	ˈfʲiəkəlʲ	26942					tooth
tree-B	329	Afrikaans	BOOM	374					tree
tree-B	329	Dutch_List	bom	5087					tree
tree-B	329	Flemish	BOOM	5680					tree
tree-B	329	Frisian	bɪəm	6466					tree
tree-B	329	German	ba‿um	6665					tree
tree-B	329	Gothic	bagms	20117					tree
tree-B	329	Luxembourgish	Bam	24128					tree
tree-B	329	Old_High_German	boum	28096					tree
tree-B	329	Schwyzerdutsch	boum	29184					tree
tree-C	503	Danish	d̥ʰʁɛ	4887					tree
tree-C	503	English	tri:	5286					tree
tree-C	503	Faroese	trɛa	5483					tree
tree-C	503	Icelandic_ST	tʰrjɛː	8426					tree
tree-C	503	Irish_B	dair	23677	EXCLUDE				tree
tree-C	503	Norwegian	TRE	13321					tree
tree-C	503	Old_English	trēow	21528					tree
tree-C	503	Old_Norse	tré	21819					tree
tree-C	503	Swedish	trɛ:d	16281					tree
tree-C	503	Welsh_N	derwen	23676	EXCLUDE				tree
tree-F	948	Catalan	'aßɾə	4099					tree
tree-F	948	French	aʀbʀ	5880					tree
tree-F	948	Friulian	arbul	26343					tree
tree-F	948	Italian	'albero	9017			SS	vielleicht mit albarus ‹Weisspappel› kontaminiert	tree
tree-F	948	Latin	ˈar.bor	20546					tree
tree-F	948	Portuguese_ST	ˈaɾvuɾɨ	12923					tree
tree-F	948	Provencal	AUBRE	13123					tree
tree-F	948	Romansh	alber	31632					tree
tree-F	948	Rumanian_List	'arbore	13520					tree
tree-F	948	Spanish	'aɾβol	16082					tree
tree-F	948	Walloon	ABE	18019					tree
tree-G	1074	Breton_ST	gwe:s	3120					tree
tree-G	1074	Cornish	gweðən	19876					tree
tree-L	1757	Irish_B	CRANN	8819					tree
tree-L	1757	Old_Irish	crann	28338					tree
tree-L	1757	Scots_Gaelic	craobh	23903					tree
tree-L	1757	Welsh_N	pren	30260					tree
tree-Q	2366	Welsh_N	COEDEN	18610					tree
tree-W	4027	Friulian	plante	31670					tree
tree-W	4027	Romansh	plonta	26548					tree
tree-X	4028	Friulian	bosc	31671	LOAN	Germanic			tree
tree-X	4028	Romansh	bösch	31631	LOAN	Germanic	SS	< fränk. busk ‹Wald›, frz. bois, ital. bosco etc.	tree
turn-A	3063	Catalan	ʒi'ɾa	4100					turn
turn-A	3063	Friulian	zirâ	26344					turn
turn-A	3063	Italian	dʒi'rare	9018					turn
turn-A	3063	Ladin	GIRER	9598					turn
turn-A	3063	Portuguese_ST	ʒiˈɾaɾ	26812					turn
turn-A	3063	Spanish	xi'ɾaɾ	27241					turn
turn-B	330	Afrikaans	OMDRAAI, DRAAI, KEER	375					turn
turn-B	330	Flemish	DRAAIJEN	5681					turn
turn-B	330	Frisian	'dra:i̯ə	6467					turn
turn-B	330	Luxembourgish	dréinen	24205					turn
turn-B	330	Schwyzerdutsch	trääie	29185					turn
turn-F	949	Portuguese_ST	viˈɾaɾ	12924					turn
turn-F	949	Provencal	VIRA, VIROUIA	13124					turn
turn-F	949	Rumanian_List	A COTI	26898	WRONG		SS	?	turn
turn-F	949	Rumanian_List	A VIRA	13521					turn
turn-F	949	Sardinian_C	FURRIAI	14112	WRONG		SS	wie das?	turn
turn-G	1100	Breton_ST	trɛĩ	3121					turn
turn-G	1100	Scots_Gaelic	tionndaidh	23980					turn
turn-G	1100	Welsh_N	TROI	18611					turn
turn-H	1186	Ladin	VERDSCHER	26020					turn
turn-H	1186	Latin	vertere	20547					turn
turn-H	1186	Romansh	volver	26549					turn
turn-H	1186	Spanish	VOLVER	16083					turn
turn-I	1273	English	tɜ:n	5287	LOAN	French			turn
turn-I	1273	French	tuʀne	5881					turn
turn-I	1273	Sardinian_N	ORTARE	14510	WRONG		SS	kaum!	turn
turn-I	1273	Walloon	TOURNER	18020					turn
turn-J	1301	Old_High_German	kērit	28098					turn
turn-K	1332	Faroese	ˈsnɪɡva	5484					turn
turn-K	1332	Icelandic_ST	SNUA(SK)	8427					turn
turn-K	1332	Norwegian	SNU	13322					turn
turn-K	1332	Old_Norse	snúa(sk)	21821					turn
turn-U	3068	Danish	ˈvεnə sɑj	4888					turn
turn-U	3068	Dutch_List	'wɛndə(n)	5088					turn
turn-U	3068	German	'vɛndn̩	6666					turn
turn-U	3068	Gothic	wandeiþ	20118					turn
turn-U	3068	Old_English	went	21529					turn
turn-U	3068	Old_High_German	wentit	28097					turn
turn-U	3068	Swedish	'vɛ:nda	16282					turn
two-A	153	Afrikaans	TWEE	376					two
two-A	153	Breton_ST	dɔw	3122					two
two-A	153	Catalan	dos	4101					two
two-A	153	Cornish	dew	19879					two
two-A	153	Danish	d̥ʰo	4889					two
two-A	153	Dutch_List	twe	5089					two
two-A	153	English	tu:	5288					two
two-A	153	Faroese	TVEIR	5485					two
two-A	153	Flemish	TWEE	5682					two
two-A	153	French	dø	5882					two
two-A	153	Frisian	tva:	6468					two
two-A	153	Friulian	doi (m), dôs (f)	26345					two
two-A	153	German	t͜sva‿i	6667					two
two-A	153	Gothic	twai	20119					two
two-A	153	Icelandic_ST	TVEIR	8428					two
two-A	153	Irish_B	d̪ˠoː	8821					two
two-A	153	Italian	'due	9019					two
two-A	153	Ladin	DUOS	9599					two
